,NewGenPopulation,NewGenOrange,NewGenYellow,NewGenBlue,TotalPop,TotalOrange,TotalYellow,TotalBlue,ShareOrange,ShareYellow,ShareBlue,BestStrategy,Pred_O,Pred_Y,Pred_B
648,3343,53,3107,183,10048,508.0,9128.0,412.0,0.050557324840764334,0.9084394904458599,0.041003184713375794,Yellow,,,
649,3295,13,3025,257,9981,201.0,9200.0,580.0,0.020138262699128343,0.9217513275222924,0.0581104097785793,Yellow,,,
650,3256,7,2890,359,9894,73.0,9022.0,799.0,0.007378209015564989,0.9118657772387305,0.08075601374570447,Yellow,,,
651,3291,16,2770,505,9842,36.0,8685.0,1121.0,0.003657793131477342,0.8824425929689088,0.1138996138996139,Yellow,,,
652,3321,16,2594,711,9868,39.0,8254.0,1575.0,0.00395216862586137,0.8364410214835833,0.15960680989055534,Yellow,,,
653,3325,18,2332,975,9937,50.0,7696.0,2191.0,0.005031699708161417,0.7744792190802053,0.2204890812116333,Yellow,,,
654,3333,34,2005,1294,9979,68.0,6931.0,2980.0,0.0068143100511073255,0.6945585730033069,0.29862711694558575,Yellow,,,
655,3404,37,1681,1686,10062,89.0,6018.0,3955.0,0.008845160007950706,0.5980918306499702,0.3930630093420791,Blue,,,
656,3469,59,1261,2149,10206,130.0,4947.0,5129.0,0.012737605330197924,0.4847148736037625,0.5025475210660396,Blue,,,
657,3453,61,841,2551,10326,157.0,3783.0,6386.0,0.015204338562851055,0.3663567693201627,0.6184388921169862,Blue,,,
658,3522,90,493,2939,10444,210.0,2595.0,7639.0,0.020107238605898123,0.2484680199157411,0.7314247414783608,Blue,,,
659,3523,107,261,3155,10498,258.0,1595.0,8645.0,0.024576109735187656,0.15193370165745856,0.8234901886073538,Blue,,,
660,3563,152,125,3286,10608,349.0,879.0,9380.0,0.03289969834087481,0.08286199095022624,0.8842383107088989,Blue,,,
661,3393,209,41,3143,10479,468.0,427.0,9584.0,0.04466075007157171,0.04074816299265197,0.9145910869357763,Blue,,,
662,3295,282,19,2994,10251,643.0,185.0,9423.0,0.06272558774753682,0.018047019802946054,0.9192273924495171,Blue,,,
663,3296,401,6,2889,9984,892.0,66.0,9026.0,0.08934294871794872,0.006610576923076923,0.9040464743589743,Blue,,,
664,3300,543,14,2743,9891,1226.0,39.0,8626.0,0.12395106662622586,0.003942978465271459,0.8721059549085027,Blue,,,
665,3343,761,19,2563,9939,1705.0,39.0,8195.0,0.17154643324278096,0.00392393600965892,0.8245296307475601,Blue,,,
666,3342,1042,24,2276,9985,2346.0,57.0,7582.0,0.23495242864296445,0.005708562844266399,0.7593390085127691,Blue,,,
667,3375,1379,26,1970,10060,3182.0,69.0,6809.0,0.31630218687872763,0.006858846918489065,0.6768389662027833,Blue,,,
668,3419,1794,59,1566,10136,4215.0,109.0,5812.0,0.4158445146014207,0.010753749013417522,0.5734017363851618,Orange,,,
669,3444,2216,58,1170,10238,5389.0,143.0,4706.0,0.5263723383473334,0.0139675717913655,0.459660089861301,Orange,,,
670,3468,2620,72,776,10331,6630.0,189.0,3512.0,0.6417578162810957,0.01829445358629368,0.3399477301326106,Orange,,,
671,3471,2952,91,428,10383,7788.0,221.0,2374.0,0.750072233458538,0.021284792449195802,0.2286429740922662,Orange,,,
672,3417,3112,116,189,10356,8684.0,279.0,1393.0,0.8385477018153727,0.02694090382387022,0.13451139436075704,Orange,,,
673,3440,3187,157,96,10328,9251.0,364.0,713.0,0.8957203718048025,0.03524399690162665,0.06903563129357088,Orange,,,
674,3355,3097,223,35,10212,9396.0,496.0,320.0,0.9200940070505288,0.04857030943987466,0.031335683509596556,Orange,,,
675,3258,2936,308,14,10053,9220.0,688.0,145.0,0.9171391624390729,0.0684372824032627,0.01442355515766438,Orange,,,
676,3284,2847,426,11,9897,8880.0,957.0,60.0,0.8972415883601091,0.09669596847529555,0.006062443164595332,Orange,,,
677,3285,2676,594,15,9827,8459.0,1328.0,40.0,0.8607916963467996,0.13513788541772667,0.0040704182354736945,Orange,,,
678,3281,2436,825,20,9850,7959.0,1845.0,46.0,0.8080203045685279,0.18730964467005076,0.0046700507614213195,Orange,,,
679,3277,2152,1099,26,9843,7264.0,2518.0,61.0,0.7379863862643503,0.2558163161637712,0.0061972975718784925,Orange,,,
680,3309,1829,1441,39,9867,6417.0,3365.0,85.0,0.6503496503496503,0.3410357758183845,0.008614573831965136,Orange,,,
681,3348,1460,1847,41,9934,5441.0,4387.0,106.0,0.5477149184618482,0.44161465673444733,0.01067042480370445,Yellow,,,
682,3367,1061,2250,56,10024,4350.0,5538.0,136.0,0.4339584996009577,0.5524740622505986,0.013567438148443736,Yellow,,,
683,3395,670,2652,73,10110,3191.0,6749.0,170.0,0.3156280909990109,0.6675568743818002,0.016815034619188922,Yellow,,,
684,3399,388,2925,86,10161,2119.0,7827.0,215.0,0.20854246629268772,0.7702981989961618,0.021159334711150477,Yellow,,,
685,3427,212,3097,118,10221,1270.0,8674.0,277.0,0.12425398688973682,0.8486449466784072,0.02710106643185598,Yellow,,,
686,3412,68,3175,169,10238,668.0,9197.0,373.0,0.06524711857784724,0.8983199843719476,0.03643289705020512,Yellow,,,
687,3326,33,3066,227,10165,313.0,9338.0,514.0,0.030791933103787507,0.9186424003935071,0.05056566650270536,Yellow,,,
688,3261,13,2925,323,9999,114.0,9166.0,719.0,0.011401140114011402,0.9166916691669167,0.07190719071907191,Yellow,,,
689,3261,13,2794,454,9848,59.0,8785.0,1004.0,0.0059910641754671,0.8920593013809911,0.10194963444354184,Yellow,,,
690,3271,9,2630,632,9793,35.0,8349.0,1409.0,0.0035739814152966403,0.8525477381803329,0.14387828040437048,Yellow,,,
691,3276,14,2383,879,9808,36.0,7807.0,1965.0,0.00367047308319739,0.7959828711256117,0.20034665579119088,Yellow,,,
692,3331,24,2114,1193,9878,47.0,7127.0,2704.0,0.004758048187892286,0.72150232840656,0.2737396234055477,Yellow,,,
693,3328,44,1740,1544,9935,82.0,6237.0,3616.0,0.008253648716658278,0.62778057372924,0.36396577755410164,Yellow,,,
694,3373,71,1310,1992,10032,139.0,5164.0,4729.0,0.013855661881977671,0.5147527910685805,0.4713915470494418,Blue,,,
695,3379,62,924,2393,10080,177.0,3974.0,5929.0,0.01755952380952381,0.39424603174603173,0.5881944444444445,Blue,,,
696,3365,97,558,2710,10117,230.0,2792.0,7095.0,0.022734012058910746,0.27597113768903825,0.701294850252051,Blue,,,
697,3359,110,313,2936,10103,269.0,1795.0,8039.0,0.026625754726318916,0.17766999901019498,0.7957042462634861,Blue,,,
698,3368,140,138,3090,10092,347.0,1009.0,8736.0,0.03438367023384859,0.09998018232263178,0.8656361474435196,Blue,,,
699,3377,214,56,3107,10104,464.0,507.0,9133.0,0.04592240696753761,0.05017814726840855,0.9038994457640538,Blue,,,
700,3351,290,34,3027,10096,644.0,228.0,9224.0,0.06378763866877972,0.022583201267828843,0.9136291600633915,Blue,,,
701,3294,404,11,2879,10022,908.0,101.0,9013.0,0.09060067850728397,0.01007782877669128,0.8993214927160248,Blue,,,
702,3311,577,10,2724,9956,1271.0,55.0,8630.0,0.12766171153073524,0.005524306950582563,0.8668139815186822,Blue,,,
703,3322,784,24,2514,9927,1765.0,45.0,8117.0,0.17779792485141532,0.004533091568449683,0.817668983580135,Blue,,,
704,3353,1076,28,2249,9986,2437.0,62.0,7487.0,0.2440416583216503,0.006208692169036651,0.749749649509313,Blue,,,
705,3404,1436,44,1924,10079,3296.0,96.0,6687.0,0.3270165691040778,0.009524754439924595,0.6634586764559977,Blue,,,
706,3413,1838,37,1538,10170,4350.0,109.0,5711.0,0.4277286135693215,0.01071779744346116,0.5615535889872173,Orange,,,
707,3411,2263,52,1096,10228,5537.0,133.0,4558.0,0.5413570590535784,0.013003519749706687,0.4456394211967149,Orange,,,
708,3412,2637,79,696,10236,6738.0,168.0,3330.0,0.6582649472450176,0.016412661195779603,0.32532239155920284,Orange,,,
709,3416,2937,93,386,10239,7837.0,224.0,2178.0,0.7654067780056646,0.021877136439105382,0.21271608555523,Orange,,,
710,3411,3089,134,188,10239,8663.0,306.0,1270.0,0.8460787186248657,0.029885731028420744,0.12403555034671354,Orange,,,
711,3414,3154,170,90,10241,9180.0,397.0,664.0,0.8963968362464603,0.03876574553266283,0.06483741822087687,Orange,,,
712,3353,3067,243,43,10178,9310.0,547.0,321.0,0.9147180192572214,0.05374336804873256,0.03153861269404598,Orange,,,
713,3310,2948,348,14,10077,9169.0,761.0,147.0,0.9098938176044458,0.07551850749230922,0.014587674903245014,Orange,,,
714,3266,2787,477,2,9929,8802.0,1068.0,59.0,0.8864941081679928,0.10756370228623224,0.005942189545775003,Orange,,,
715,3270,2602,662,6,9846,8337.0,1487.0,22.0,0.8467397928092626,0.15102579727808246,0.0022344099126548854,Orange,,,
716,3270,2345,909,16,9806,7734.0,2048.0,24.0,0.7887007954313685,0.20885172343463185,0.0024474811339995923,Orange,,,
717,3257,1995,1232,30,9797,6942.0,2803.0,52.0,0.7085842604879045,0.2861079922425232,0.005307747269572318,Orange,,,
718,3274,1650,1583,41,9801,5990.0,3724.0,87.0,0.6111621263136414,0.37996122844607694,0.008876645240281604,Orange,,,
719,3323,1253,2009,61,9854,4898.0,4824.0,132.0,0.49705703267708545,0.4895473919220621,0.013395575400852447,Yellow,,,
720,3353,889,2389,75,9950,3792.0,5981.0,177.0,0.38110552763819094,0.6011055276381909,0.01778894472361809,Yellow,,,
721,3384,543,2757,84,10060,2685.0,7155.0,220.0,0.2668986083499006,0.7112326043737575,0.02186878727634195,Yellow,,,
722,3413,262,3043,108,10150,1694.0,8189.0,267.0,0.16689655172413792,0.8067980295566503,0.026305418719211823,Yellow,,,
723,3408,120,3136,152,10205,925.0,8936.0,344.0,0.09064184223419892,0.8756491915727584,0.033708966193042623,Yellow,,,
724,3387,48,3141,198,10208,430.0,9320.0,458.0,0.042123824451410656,0.9130094043887147,0.044866771159874606,Yellow,,,
725,3295,10,3006,279,10090,178.0,9283.0,629.0,0.017641228939544104,0.9200198216055501,0.06233894945490585,Yellow,,,
726,3239,9,2845,385,9921,67.0,8992.0,862.0,0.006753351476665659,0.9063602459429493,0.08688640258038505,Yellow,,,
727,3221,3,2677,541,9755,22.0,8528.0,1205.0,0.0022552537160430547,0.874218349564326,0.12352639671963096,Yellow,,,
728,3222,18,2457,747,9682,30.0,7979.0,1673.0,0.0030985333608758523,0.8241065895476142,0.17279487709151,Yellow,,,
729,3223,15,2203,1005,9666,36.0,7337.0,2293.0,0.0037243947858473,0.7590523484378233,0.2372232567763294,Yellow,,,
730,3271,34,1887,1350,9716,67.0,6547.0,3102.0,0.006895841910251132,0.67383696994648,0.3192671881432688,Yellow,,,
731,3273,45,1513,1715,9767,94.0,5603.0,4070.0,0.00962424490631719,0.5736664277669704,0.4167093273267124,Blue,,,
732,3332,59,1127,2146,9876,138.0,4527.0,5211.0,0.013973268529769137,0.4583839611178615,0.5276427703523694,Blue,,,
733,3342,65,725,2552,9947,169.0,3365.0,6413.0,0.016990047250427263,0.3382929526490399,0.6447170001005328,Blue,,,
734,3382,92,411,2879,10056,216.0,2263.0,7577.0,0.021479713603818614,0.22503977724741447,0.7534805091487669,Blue,,,
735,3335,100,203,3032,10059,257.0,1339.0,8463.0,0.02554925936971866,0.1331146237200517,0.8413361169102297,Blue,,,
736,3291,146,80,3065,10008,338.0,694.0,8976.0,0.033772981614708236,0.0693445243804956,0.8968824940047961,Blue,,,
737,3306,204,30,3072,9932,450.0,313.0,9169.0,0.045308095046314945,0.03151429722110351,0.9231776077325815,Blue,,,
738,3212,278,6,2928,9809,628.0,116.0,9065.0,0.06402283617086349,0.011825874197165869,0.9241512896319707,Blue,,,
739,3212,392,12,2808,9730,874.0,48.0,8808.0,0.08982528263103802,0.004933196300102775,0.9052415210688592,Blue,,,
740,3209,546,8,2655,9633,1216.0,26.0,8391.0,0.126232741617357,0.002699055330634278,0.8710682030520087,Blue,,,
741,3221,760,14,2447,9642,1698.0,34.0,7910.0,0.1761045426260112,0.0035262393694254304,0.8203692180045634,Blue,,,
742,3252,1034,24,2194,9682,2340.0,46.0,7296.0,0.24168560214831647,0.004751084486676307,0.7535633133650073,Blue,,,
743,3303,1390,38,1875,9776,3184.0,76.0,6516.0,0.32569558101472995,0.007774140752864157,0.6665302782324058,Blue,,,
744,3336,1793,55,1488,9891,4217.0,117.0,5557.0,0.42634718430896773,0.011828935395814377,0.5618238802952179,Orange,,,
745,3330,2202,55,1073,9969,5385.0,148.0,4436.0,0.5401745410773398,0.014846022670277861,0.4449794362523824,Orange,,,
746,3344,2558,83,703,10010,6553.0,193.0,3264.0,0.6546453546453547,0.01928071928071928,0.3260739260739261,Orange,,,
747,3347,2846,99,402,10021,7606.0,237.0,2178.0,0.7590060872168446,0.023650334297974255,0.21734357848518113,Orange,,,
748,3323,3022,107,194,10014,8426.0,289.0,1299.0,0.841422009187138,0.028859596564809267,0.12971839424805273,Orange,,,
749,3326,3088,164,74,9996,8956.0,370.0,670.0,0.8959583833533413,0.03701480592236895,0.06702681072428972,Orange,,,
750,3354,3100,222,32,10003,9210.0,493.0,300.0,0.9207237828651404,0.0492852144356693,0.029991002699190243,Orange,,,
751,3275,2939,315,21,9955,9127.0,701.0,127.0,0.9168257157207433,0.07041687594173782,0.012757408337518835,Orange,,,
752,3270,2817,444,9,9899,8856.0,981.0,62.0,0.8946358218001819,0.09910091928477624,0.006263258915041923,Orange,,,
753,3250,2625,613,12,9795,8381.0,1372.0,42.0,0.8556406329760081,0.1400714650331802,0.004287901990811639,Orange,,,
754,3264,2413,830,21,9784,7855.0,1887.0,42.0,0.8028413736713,0.1928659035159444,0.004292722812755519,Orange,,,
755,3304,2128,1148,28,9818,7166.0,2591.0,61.0,0.7298838867386434,0.26390303524139336,0.0062130780199633326,Orange,,,
756,3345,1804,1500,41,9913,6345.0,3478.0,90.0,0.6400685967920912,0.3508524160193685,0.0090789871885403,Orange,,,
757,3361,1423,1895,43,10010,5355.0,4543.0,112.0,0.534965034965035,0.45384615384615384,0.011188811188811189,Yellow,,,
758,3375,997,2312,66,10081,4224.0,5707.0,150.0,0.4190060509870053,0.5661144727705585,0.014879476242436266,Yellow,,,
759,3371,636,2646,89,10107,3056.0,6853.0,198.0,0.30236469773424357,0.6780449193628179,0.019590382902938557,Yellow,,,
760,3324,333,2913,78,10070,1966.0,7871.0,233.0,0.1952333664349553,0.7816285998013903,0.02313803376365442,Yellow,,,
761,3314,150,3043,121,10009,1119.0,8602.0,288.0,0.11179938055749825,0.859426516135478,0.02877410330702368,Yellow,,,
762,3258,56,3033,169,9896,539.0,8989.0,368.0,0.05446645109135004,0.9083468067906225,0.037186742118027485,Yellow,,,
763,3271,22,3024,225,9843,228.0,9100.0,515.0,0.02316366961292289,0.9245148836736767,0.05232144671340039,Yellow,,,
764,3254,8,2913,333,9783,86.0,8970.0,727.0,0.008790759480731882,0.9168966574670346,0.07431258305223347,Yellow,,,
765,3252,3,2782,467,9777,33.0,8719.0,1025.0,0.0033752684872660325,0.891786846680986,0.10483788483174798,Yellow,,,
766,3276,16,2610,650,9782,27.0,8305.0,1450.0,0.002760171744019628,0.8490083827438152,0.1482314455121652,Yellow,,,
767,3286,18,2379,889,9814,37.0,7771.0,2006.0,0.003770124312207051,0.791828000815162,0.20440187487263092,Yellow,,,
768,3319,29,2092,1198,9881,63.0,7081.0,2737.0,0.006375872887359579,0.7166278716729076,0.27699625543973283,Yellow,,,
769,3310,44,1710,1556,9915,91.0,6181.0,3643.0,0.009178013111447302,0.6233988905698437,0.367423096318709,Yellow,,,
770,3336,50,1295,1991,9965,123.0,5097.0,4745.0,0.01234320120421475,0.511490215755143,0.47616658304064224,Blue,,,
771,3383,57,914,2412,10029,151.0,3919.0,5959.0,0.015056336623791007,0.3907667763485891,0.59417688702762,Blue,,,
772,3377,72,536,2769,10096,179.0,2745.0,7172.0,0.017729793977812994,0.27188985736925514,0.7103803486529319,Blue,,,
773,3389,99,293,2997,10149,228.0,1743.0,8178.0,0.022465267514040793,0.17174105823233815,0.805793674253621,Blue,,,
774,3402,106,117,3179,10168,277.0,946.0,8945.0,0.02724232887490165,0.09303697875688434,0.879720692368214,Blue,,,
775,3423,165,43,3215,10214,370.0,453.0,9391.0,0.03622478950460153,0.04435089093401214,0.9194243195613864,Blue,,,
776,3248,235,18,2995,10073,506.0,178.0,9389.0,0.05023329693239353,0.017671001687679936,0.9320957013799266,Blue,,,
777,3211,307,5,2899,9882,707.0,66.0,9109.0,0.07154422181744587,0.006678809957498482,0.9217769682250556,Blue,,,
778,3235,439,12,2784,9694,981.0,35.0,8678.0,0.10119661646379204,0.003610480709717351,0.8951929028264907,Blue,,,
779,3247,618,6,2623,9693,1364.0,23.0,8306.0,0.14072010729392345,0.0023728463839884453,0.8569070463220881,Blue,,,
780,3274,849,24,2401,9756,1906.0,42.0,7808.0,0.19536695366953669,0.004305043050430504,0.8003280032800328,Blue,,,
781,3284,1120,22,2142,9805,2587.0,52.0,7166.0,0.26384497705252424,0.005303416624171341,0.7308516063233045,Blue,,,
782,3294,1479,36,1779,9852,3448.0,82.0,6322.0,0.3499796995533902,0.00832318311002842,0.6416971173365814,Blue,,,
783,3293,1858,63,1372,9871,4457.0,121.0,5293.0,0.4515246682200385,0.012258129875392564,0.5362172019045689,Orange,,,
784,3299,2279,59,961,9886,5616.0,158.0,4112.0,0.5680760671656888,0.01598219704632814,0.415941735787983,Orange,,,
785,3321,2612,82,627,9913,6749.0,204.0,2960.0,0.6808231615050944,0.020579037627358014,0.29859780086754767,Orange,,,
786,3307,2883,96,328,9927,7774.0,237.0,1916.0,0.7831167522917296,0.023874282260501662,0.19300896544776872,Orange,,,
787,3344,3052,131,161,9972,8547.0,309.0,1116.0,0.8570998796630566,0.03098676293622142,0.11191335740072202,Orange,,,
788,3360,3113,189,58,10011,9048.0,416.0,547.0,0.9038058136050344,0.04155429028069124,0.0546398961142743,Orange,,,
789,3315,3021,264,30,10019,9186.0,584.0,249.0,0.9168579698572712,0.05828925042419403,0.024852779718534782,Orange,,,
790,3267,2896,364,7,9942,9030.0,817.0,95.0,0.9082679541339771,0.08217662442164554,0.009555421444377389,Orange,,,
791,3282,2768,509,5,9864,8685.0,1137.0,42.0,0.8804744525547445,0.1152676399026764,0.004257907542579075,Orange,,,
792,3308,2590,702,16,9857,8254.0,1575.0,28.0,0.837374454702242,0.15978492441919448,0.0028406208785634575,Orange,,,
793,3337,2352,975,10,9927,7710.0,2186.0,31.0,0.7766696887277122,0.22020751485846682,0.0031227964138208926,Orange,,,
794,3378,2031,1303,44,10023,6973.0,2980.0,70.0,0.6956998902524194,0.2973161728025541,0.0069839369450264395,Orange,,,
795,3435,1673,1715,47,10150,6056.0,3993.0,101.0,0.5966502463054187,0.3933990147783251,0.009950738916256158,Yellow,,,
796,3437,1255,2118,64,10250,4959.0,5136.0,155.0,0.4838048780487805,0.5010731707317073,0.015121951219512195,Yellow,,,
797,3440,847,2507,86,10312,3775.0,6340.0,197.0,0.3660783553141971,0.6148176881303336,0.019103956555469356,Yellow,,,
798,3470,535,2857,78,10347,2637.0,7482.0,228.0,0.2548564801391708,0.7231081472890692,0.022035372571759932,Yellow,,,
799,3450,260,3067,123,10360,1642.0,8431.0,287.0,0.1584942084942085,0.8138030888030888,0.027702702702702704,Yellow,,,
800,3448,113,3183,152,10368,908.0,9107.0,353.0,0.08757716049382716,0.8783757716049383,0.034047067901234566,Yellow,852.8746738899315,9118.264001218855,388.12944702879724
801,3420,39,3172,209,10318,412.0,9422.0,484.0,0.039930219034696644,0.9131614654002713,0.046908315565031986,Yellow,451.5238524460949,9488.422283299898,431.61490052275445
802,3287,9,2978,300,10155,161.0,9333.0,661.0,0.01585425898572132,0.9190546528803545,0.06509108813392417,Yellow,158.51322479712337,9397.525283344974,657.3019257971723
803,3269,8,2862,399,9976,56.0,9012.0,908.0,0.0056134723336006415,0.9033680834001604,0.09101844426623898,Yellow,93.22626099190626,8868.785374124962,895.2357805714672
804,3285,14,2711,560,9841,31.0,8551.0,1259.0,0.003150086373336043,0.8689157605934357,0.12793415303322833,Yellow,81.6132427506042,8546.070562525303,1184.489345038516
805,3326,15,2526,785,9880,37.0,8099.0,1744.0,0.0037449392712550606,0.8197368421052632,0.17651821862348177,Yellow,28.415964704292858,8079.656541784101,1708.743939788838
806,3347,24,2258,1065,9958,53.0,7495.0,2410.0,0.0053223538863225546,0.7526611769431613,0.24201646917051617,Yellow,73.12359186522795,7671.299078908277,2336.631441348605
807,3345,38,1905,1402,10018,77.0,6689.0,3252.0,0.007686164903174286,0.6676981433419844,0.3246156917548413,Yellow,78.9873646202398,6764.680438532853,3216.24139059724
808,3346,46,1542,1758,10038,108.0,5705.0,4225.0,0.010759115361625823,0.5683403068340307,0.4209005778043435,Blue,116.52340989865382,5607.236900505145,4219.742121435889
809,3339,50,1139,2150,10030,134.0,4586.0,5310.0,0.013359920239282154,0.45722831505483547,0.5294117647058824,Blue,150.56788011348024,4653.362374073,5246.197283745206
810,3364,79,723,2562,10049,175.0,3404.0,6470.0,0.01741466812618171,0.33874017315155736,0.6438451587222609,Blue,152.6007600597522,3430.115969004938,6430.280627172341
811,3384,102,466,2816,10087,231.0,2328.0,7528.0,0.022900763358778626,0.23079210865470406,0.7463071279865173,Blue,227.1181139739113,2237.0981880383115,7648.4079817459615
812,3364,115,211,3038,10112,296.0,1400.0,8416.0,0.029272151898734177,0.13844936708860758,0.8322784810126582,Blue,309.89281099685724,1439.0954022069395,8408.358402868853
813,3372,160,99,3113,10120,377.0,776.0,8967.0,0.03725296442687747,0.0766798418972332,0.8860671936758894,Blue,358.1056929830306,688.7531988723433,9050.608275155226
814,3372,227,35,3110,10108,502.0,345.0,9261.0,0.04966363276612584,0.034131381084289675,0.9162049861495845,Blue,467.9049633820334,437.6315691668211,9196.956149917552
815,3251,314,13,2924,9995,701.0,147.0,9147.0,0.07013506753376689,0.01470735367683842,0.9151575787893947,Blue,670.9605136505069,127.8529945431095,9290.787249488423
816,3274,445,10,2819,9897,986.0,58.0,8853.0,0.09962614933818328,0.005860361725775487,0.8945134889360412,Blue,971.4262099335197,78.1640152214328,8730.094924695952
817,3275,615,20,2640,9800,1374.0,43.0,8383.0,0.14020408163265305,0.004387755102040816,0.8554081632653061,Blue,1339.6355143948306,107.10111845428852,8368.50214944232
818,3306,853,20,2433,9855,1913.0,50.0,7892.0,0.1941146626078133,0.0050735667174023336,0.8008117706747844,Blue,1834.983889486298,29.76774028476983,7910.926969725968
819,3360,1162,22,2176,9941,2630.0,62.0,7249.0,0.264560909365255,0.006236797102907152,0.7292022935318379,Blue,2575.6661305567086,102.70297552918856,7353.990638412681
820,3428,1545,46,1837,10094,3560.0,88.0,6446.0,0.3526847632256786,0.008718050326926888,0.6385971864473945,Blue,3493.710369856479,69.82187840246995,6529.666024556148
821,3460,1962,53,1445,10248,4669.0,121.0,5458.0,0.45560109289617484,0.011807181889149101,0.532591725214676,Orange,4641.93861318916,141.47465421836282,5432.429000903484
822,3531,2438,72,1021,10419,5945.0,171.0,4303.0,0.5705921873500336,0.01641232363950475,0.4129954890104617,Orange,5889.9471409793805,167.35760760423756,4386.923287254664
823,3553,2792,84,677,10544,7192.0,209.0,3143.0,0.6820940819423369,0.019821699544764794,0.29808421851289835,Orange,7290.353849876372,230.20716432798065,3046.3618203211545
824,3545,3090,98,357,10629,8320.0,254.0,2055.0,0.782764135854737,0.023896885878257598,0.19333897826700536,Orange,8332.13417224912,235.0495472980168,2074.2650665475917
825,3561,3237,137,187,10659,9119.0,319.0,1221.0,0.8555211558307534,0.029927760577915376,0.11455108359133127,Orange,9206.226852010317,292.80430770683836,1144.9856254118704
826,3559,3293,200,66,10665,9620.0,435.0,610.0,0.9020159399906236,0.040787623066104076,0.05719643694327239,Orange,9584.734843974362,419.83314941526464,655.6974770798397
827,3351,3056,272,23,10471,9586.0,609.0,276.0,0.9154808518766115,0.05816063413236558,0.026358513991022826,Orange,9787.783899734546,595.5458843656966,259.2971505620019
828,3273,2888,370,15,10183,9237.0,842.0,104.0,0.907100068742021,0.0826868309928312,0.010213100265147795,Orange,9115.503452826768,835.4629734321239,140.91079693386462
829,3287,2763,512,12,9911,8707.0,1154.0,50.0,0.8785188174755323,0.11643628291796994,0.0050448996064978305,Orange,8550.295066618153,1109.052083663541,95.58835785776097
830,3319,2578,725,16,9879,8229.0,1607.0,43.0,0.8329790464621926,0.16266828626379187,0.004352667274015589,Orange,8229.89885285081,1525.5970317681952,36.877999480908485
831,3352,2324,1000,28,9958,7665.0,2237.0,56.0,0.7697328780879694,0.22464350271138783,0.005623619200642699,Orange,7832.229882689855,2187.149599963503,90.76712347565623
832,3401,2017,1355,29,10072,6919.0,3080.0,73.0,0.686953931691819,0.3057982525814138,0.007247815726767276,Orange,7063.952243747641,3021.8339809964455,71.69550683887529
833,3434,1659,1742,33,10187,6000.0,4097.0,90.0,0.588985962501227,0.40217924806125455,0.008834789437518406,Yellow,5885.112232705035,4075.8849005656903,105.18504185896029
834,3475,1212,2207,56,10310,4888.0,5304.0,118.0,0.4741028128031038,0.5144519883608147,0.011445198836081475,Yellow,4982.392532436489,5219.126472575443,109.2504587541858
835,3525,826,2636,63,10434,3697.0,6585.0,152.0,0.3543224075138969,0.6311098332374928,0.014567759248610312,Yellow,3685.070216467624,6606.641492262421,160.70904038451562
836,3606,485,3022,99,10606,2523.0,7865.0,218.0,0.23788421648123703,0.7415613803507448,0.020554403168018102,Yellow,2495.900324092495,7875.390720386986,194.2964918128902
837,3586,242,3243,101,10717,1553.0,8901.0,263.0,0.1449099561444434,0.8305495941028272,0.02454044975272931,Yellow,1481.9980059039708,9025.139880139353,308.7158997558866
838,3586,104,3332,150,10778,831.0,9597.0,350.0,0.07710150306179255,0.8904249396919651,0.032473557246242346,Yellow,836.9372381377764,9638.529643495947,288.84471472103104
839,3380,34,3135,211,10552,380.0,9710.0,462.0,0.03601213040181956,0.9202047005307051,0.04378316906747536,Yellow,407.4233689925952,9873.773492409144,453.81588170145767
840,3252,14,2963,275,10218,152.0,9430.0,636.0,0.014875709532198082,0.9228811900567626,0.062243100411039344,Yellow,146.6491085013489,9295.772911259108,629.3996509058551
841,3256,21,2855,380,9888,69.0,8953.0,866.0,0.006978155339805826,0.9054409385113269,0.08758090614886731,Yellow,120.5609420363237,8788.325117937562,836.2736514455353
842,3288,20,2724,544,9796,55.0,8542.0,1199.0,0.005614536545528787,0.8719885667619437,0.12239689669252757,Yellow,81.55613925902693,8522.187131077058,1154.021240373841
843,3292,14,2513,765,9836,55.0,8092.0,1689.0,0.005591703944692964,0.8226921512810086,0.1717161447742985,Yellow,79.68467928731273,8258.291369770084,1602.733621720671
844,3301,30,2248,1023,9881,64.0,7485.0,2332.0,0.006477077218904969,0.7575144216172452,0.2360085011638498,Yellow,58.437041954316335,7619.634326879463,2326.476588336971
845,3284,24,1909,1351,9877,68.0,6670.0,3139.0,0.0068846815834767644,0.6753062670851473,0.31780905133137594,Yellow,87.21758421104916,6592.63629385442,3085.8931825455506
846,3356,39,1561,1756,9941,93.0,5718.0,4130.0,0.009355195654360729,0.5751936424906952,0.4154511618549442,Blue,83.00661405004226,5694.379611084907,4039.1093836204964
847,3357,62,1149,2146,9997,125.0,4619.0,5253.0,0.012503751125337602,0.46203861158347503,0.5254576372911873,Blue,137.02555380335014,4729.261986371063,5251.38018227206
848,3369,68,766,2535,10082,169.0,3476.0,6437.0,0.01676254711366792,0.34477286252727635,0.6384645903590558,Blue,174.18790169081328,3478.6528513269805,6439.1270476915115
849,3416,94,452,2870,10142,224.0,2367.0,7551.0,0.022086373496351803,0.23338591993689609,0.7445277065667522,Blue,208.15052072842653,2333.1683577243384,7585.392772369258
